video_id,file_path,duration,frame_rate,resolution,motion_score,motion_variance,motion_tag,mood_tag,semantic_tags,formal_tags,emotional_tags,material_tags,dominant_colors,semantic_caption,ai_description
MVI_0420_prores_scene_001,/Volumes/CORSAIR/SCENES/MVI_0420_prores_scene_001_hap.mov,10.99,29.97002997002997,1280x720,13.813,19.707,moderate,cool,"lake, landscape, mountains, nature, taiwan, train_window, travel, water","background, depth, foreground, perspective, reflection, transparency, viewpoint","coolness, serenity, tranquility","glass, metal, stone, water","#4b7cb3, #86b3d8, #395562","a lake or lake with mountains in the background | a view of the lake from the train window | taiwanese - stock photos, images, pictures, clipart and vectors","Tranquil lake with distant mountains, viewed through a train window in Taiwan. The moderate perceptual motion of passing scenery, cool color mood with soft lighting."
DUDEBROS_prores_scene_003,/Volumes/CORSAIR/SCENES/DUDEBROS_prores_scene_003_hap.mov,5.77,29.97002997002997,488x360,8.307,0.354,moderate,cool,"dusk, location, map, san_francisco_bay, trail","cool_lighting, dim_lighting, evening_shadows, pathway","calmness, serenity, tranquility","natural_terrain, paper_map, soft_lighting","#030402, #272722, #8f8b9f",a map showing the location of the foodman's trail | san francisco bay trail at dusk,"A map highlighting the pathway known as Foodman's Trail, intertwined within the larger network of the San Francisco Bay Trail, is visible. The time is evening, and the natural light is dimming, casting long shadows and infusing the surroundings with a deep, cool-toned hue. The trail meanders through varied terrain, hinting at occasional movement from distant cyclists or pedestrians. The environment is relatively still, with the moderate motion coming from the limited activity on the trail. The overall atmosphere is serene and tranquil as the day transitions into night."
MVI_0561_prores_scene_001,/Volumes/CORSAIR/SCENES/MVI_0561_prores_scene_001_hap.mov,21.4,29.97002997002997,1280x720,5.795,2.91,moderate,cool,"eruption, geyser, nature, park, yellowstone","sky, steam, vertical_motion, water","cool, majestic, serene","air, rock, soil, water_vapor","#3c3e39, #dbe0e1, #8b8c83",a geyser in the park of yellowstone national park,"Geyser erupts, water and steam jetting moderately into air. Cool color tones with diffuse daylight. Sparse vegetation around."
00_0033_2013-12-28_011537_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0033_2013-12-28_011537_prores_scene_001_hap.mov,37.14,29.97002997002997,720x480,38.487,64.96,dynamic,warm,"forest, nature, rocks, stream, water, waterfall","dynamic, natural_light, organic_shapes, water_movement","refreshing, serene, vibrant","moss, rock, vegetation, water","#736f70, #bdbfc6, #3a3530",a stream of water pours down from the top of the waterfall | a stream of water flowing over rocks | water falls from a waterfall in the forest,"A graceful cascade of-clear water gushes from the crest of a lush waterfall, tumbling over various moss-covered rocks, creating a vibrant dance of frothy white against the vivid greenery of the surrounding forest."
00_0022_2013-12-28_005447_prores_scene_002,/Volumes/CORSAIR/SCENES/00_0022_2013-12-28_005447_prores_scene_002_hap.mov,48.95,29.97002997002997,720x480,33.918,200.913,dynamic,cool,"bird, close_up, flowing_water, ice, icicles, monochrome, waterfall, winter","contrast, detail, dynamic, frozen, sparkling, texture","cool, endurance, serene","feathers, ice, water","#575c5e, #bcd2e3, #8899a9",a close-up of icicles and ice crystals - stock video footage | a close-up of the water flowing down the wall | a bird perched on the edge of an icy waterfall | a black and white image of an object in the foreground | a close-up of an object in the foreground,"A series of detailed close-up shots showcasing the intricate beauty of winter. One segment captures the glistening icicles and delicate ice crystals, possibly hanging from a frosted surface, catching any available light and sparkling. The next segment transitions to show water gently cascading down a frozen surface, where the flow of the water contrasts with the still ice. An attentive bird is then seen perched precariously at the edge of an icy waterfall, contributing a sense of life and endurance within the frozen landscape. The footage may include a black and white shot, giving emphasis to the textures and form of an unspecified object in the foreground while stripping away the distractions of color. The final clip focuses on a clear, concise close-up of an object, displaying its detail with sharp precision. The overall scene is dynamic, with the fluid motion of water, the subtle sway of the bird, and perhaps the occasional drip from melting icicles."
MVI_0577_prores_scene_001,/Volumes/CORSAIR/SCENES/MVI_0577_prores_scene_001_hap.mov,8.9,29.97002997002997,1280x720,17.162,17.443,active,cool,"caldera, eruption, geyser, lava, volcano","active_movement, dynamic, volcanic_activity","awe, daunting, intense","ash, molten_rock, smoke","#939596, #5f6568, #babcbc",lava erupts from a volcano stock video footage | lava erupting from a volcanic crater | geyser erupting from a crater in the caldera,"A vivid scene captures lava bursting energetically from a volcano, with bright, molten streams contrasted against the dim, cooler surroundings."
IMG_0333_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_0333_prores_scene_001_hap.mov,1.72,22.74,872x652,9.215,0.0,moderate,cool,"cool-toned_light, dynamic, fire_pit, flames, garden","central, cool_lighting, moderate_intensity, soft_lighting","calm, relaxation, tranquil","fire, plant_life, stone","#8d697f, #eff6f7, #212c30",a fire pit in the middle of the garden | a fire pit in the middle of the image,"A sleek fire pit is centered in a tranquil garden setting. The fire within is burning at a moderate intensity, with flames undulating gently and casting a soft, cool-toned light across the surrounding plant life. The garden composition suggests relaxation and calm, enhanced by the cool color palette, with the fire's flickering movement providing a dynamic contrast."
IMG_4309_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4309_prores_scene_001_hap.mov,21.91,29.97002997002997,720x1280,25.59,33.793,active,warm,"log, natural_habitat, natural_light, turtles, water_edge","golden_light, resting, serene, subtle_motion, texture","contentment, tranquility, warm_lighting","turtle_shell, water, wood","#75756a, #29251d, #d0bfa5",a group of turtles sitting on the edge of the water | group of turtles on a log in the water,"A serene gathering of turtles is perched contentedly on the edge of a gentle waterbody, with several turtles also resting on a partially submerged log that extends into the water. The turtles are mostly stationary, though there might be subtle movements as they adjust their positions or a head slowly turns to survey the surroundings. The overall motion is tranquil and deliberate. The scene is bathed in a warm, inviting light, likely from a sun hanging low in the sky, casting a golden hue over the water and the creatures, enhancing the textures of their shells and the ripples on the water’s surface."
00_0032_2013-12-28_011332_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0032_2013-12-28_011332_prores_scene_001_hap.mov,28.5,29.97002997002997,720x480,13.566,24.928,moderate,warm,"bird, lichen, moss, nature, rock","close_up, perched, side, texture","peaceful, serene, warm_lighting","feathers, mossy, organic, rock","#69655f, #454338, #9b9a97",a bird perched on mossy rock | close-up of a mossy rock | a bird perched on the side of an old tree | moss and lichen growing on a rock,"A bird is settled onto a rugged, moss-covered rock with lichens and moss on its surface. Surrounding foliage gently sways, offering a scene with moderate perceptual motion. The mood is serene, highlighted by a warm color palette, likely during early morning or late afternoon sunlight, casting soft, dappled light."
2015-04-30 11.55.54_prores_scene_001,/Volumes/CORSAIR/SCENES/2015-04-30 11.55.54_prores_scene_001_hap.mov,279.67,30.0,128x384,24.865,79.089,active,neutral,"abstract, abstract_art, calm, colorful, face, fractal","dynamic, indistinct_forms, perceptible_movement, serene, soft_lighting, vibrant_colors","calmness, neutral_mood","aquatic, interwoven_textures","#d6dddf, #8f332c, #c1d055",a fish swims in the water | an abstract image of a colorful abstract painting | an abstract image of a fish swimming in water | a fractal image of an abstract image,"In a serene aquatic setting, a fish darts through the water, surrounded by a palette of indistinct, vibrant colors that merge as if part of a dynamic abstract painting. The scene intertwines elements of reality with abstract forms, suggesting a fish's motion in a fractured, fluid environment akin to a fractal design. The movement of the fish is perceptible and ambitious, yet the painting's abstraction adds a layer of stillness. The overall emotional tone is one of calm neutrality, and the lighting is evenly diffused, casting no harsh shadows or overly bright highlights."
00_0035_2013-12-28_011959_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0035_2013-12-28_011959_prores_scene_001_hap.mov,65.27,29.97002997002997,720x480,27.407,59.918,active,cool,"animal, bird, eucalyptus, insect, monochrome, oak, woods","close_up, high_contrast, natural_light, shallow_depth_of_field, side","mysterious, serene, tranquil","bark, feathers, fur, leaves","#516258, #b7c3cd, #2e3c2d",a bird perched on the side of an oak tree | a close-up of an insect on the leaf of eucalyptus | eucalyptus leaves on a tree in the woods | a black and white image of an animal in the woods,"A bird clings tenaciously to the rough bark of an oak, its feathers ruffled by a gentle breeze. Adjacent, a magnified insect explores the dew-covered surface of a eucalyptus leaf, its tiny limbs delicately navigating the intricate veined landscape. Nearby, the muted greens of eucalyptus foliage emerge from the soft shadows of the forest backdrop. In a contrasting counterpoint, a monochrome figure of an animal is partially obscured by the dense underbrush in the woods, its form blending into the chiaroscuro of light and shadow."
IMG_2478_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_2478_prores_scene_001_hap.mov,1.97,30.0,872x654,11.961,0.0,moderate,cool,"clouds, flying, kite, sky, wind","cerulean, diffuse_sunlight, motion, soft_blue, teal","peaceful, playful, tranquil","fabric_kite, lightweight","#ced0d0, #909da9, #2f527a",a kite flying in the sky,"A solitary kite with a blend of soft blue and teal hues gracefully dances in the vast cerulean sky. Its motion is steady yet playful, moved by the whims of the moderate breeze. Light wisps of white clouds sporadically dot the sky, contributing to the tranquil cool color mood. The sunlight is diffuse, suggesting either an early morning or late afternoon soft light, creating minimal shadows and a flat lighting effect on the kite's surface."
5_prores_scene_001,/Volumes/CORSAIR/SCENES/5_prores_scene_001_hap.mov,6.71,30.0,2160x3840,37.468,14.55,dynamic,warm,"afternoon, boat, natural_light, reflections, river","motion, unenclosed_deck, warm_lighting","inviting, serene, warm_lighting","water, wooden_deck","#beb0a1, #787675, #3c3837",a view of the river from the deck of an amusement park boat | a view of the water from the deck of an open boat | a view from the deck of the cruise ship,"The scene unfolds with a gently flowing river viewed from the unenclosed deck of a leisurely moving boat. Sunlight dances on the rippling water, creating shimmering reflections that infuse the scene with a sense of warmth. The movement of the boat introduces a dynamic quality to the river’s surface, enhancing the perception of motion. The surroundings are bathed in a golden glow from the late afternoon sun, suggesting a serene and inviting atmosphere."
20110901_0595_prores_scene_010,/Volumes/CORSAIR/SCENES/20110901_0595_prores_scene_010_hap.mov,7.38,23.976023976023978,1920x1080,14.959,12.571,moderate,cool,"blue_sky, clouds, distance, mountains, sky","distant, expansive, wandering","cool, serene",air,"#151515, #55668e, #2f4872",a view of the sky with clouds and mountains | a blue sky with clouds and clouds in the distance,Expansive blue sky filled with wandering clouds over a range of distant mountains.
IMG_8908_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_8908_prores_scene_001_hap.mov,22.9,23.976023976023978,1920x1080,25.562,10.375,active,cool,"ball, light, reflection, ripple, swimming_pool, water","close_up, floating, surface","cool, serene","liquid, reflective","#79969f, #97afb6, #f2f3f4",a white ball is floating in the water | a close-up of the surface of water with ripples in the water | a close-up image of an object in the water | a close-up of the water surface in the swimming pool | a close-up of the reflection of light on water,"A white ball floats amidst the subtle undulations of a water surface, defined by ripples and the play of refracted light creating a cool color mood."
2014-10-18 18.49.39_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-10-18 18.49.39_prores_scene_001_hap.mov,1.26,30.0,1080x1920,7.25,0.0,moderate,warm,"beach, clouds, dusk, oregon, silhouettes, trees, waves","coastline, evening, horizon, sea, sky, twilight, warm_lighting","gentle, quiet, soft, tranquil, warm_lighting","air, sand, water, wood","#c5c9c5, #44433b, #9d9e95",a beach at dusk on the coast of oregon | a beach with trees and clouds in the background,"The Oregon coastline unfurls a tranquil beach scene at dusk, where the sand meets gentle waves under a sky partly veiled in clouds. Silhouettes of trees adorn the horizon, standing as quiet sentinels against the evening glow. The sea breathes with moderate rhythmic motions, lapping the shore in a softly repeating cadence. The warm color palette is dominated by the sinking sun's hues, casting an amber radiance that softly transitions into cooler twilight above."
IMG_4942_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_4942_prores_scene_001_hap.mov,4.81,29.97002997002997,720x1280,50.475,0.0,dynamic,warm,"frog, heart-shaped_rock, nature, pond, rocks, stream, submerged_rock, water","earthy_tones, glistening, glowing_light, perching, reflections, rippling, softened_outline","calming, inviting, serene","natural_light, stone, water","#76706b, #2a2720, #bab5b6",a river or stream with rocks and stones | a heart-shaped rock in the water | frog in a pond with rocks and stones,"A rippling stream flows over a bed of rocks and stones, the water shimmering in the gentle light. Amongst the natural rocky shapes, a distinctive heart-shaped rock rests partially submerged, its outline softened by the water's caress. Nearby, a frog perches on a stone, its skin glistening with moisture, blending with the earthy tones of the pond environment. The scene is bathed in a warm, glowing light that suggests a late afternoon or early evening ambiance."
MVI_0581_prores_scene_001,/Volumes/CORSAIR/SCENES/MVI_0581_prores_scene_001_hap.mov,28.21,29.97002997002997,1280x720,27.279,72.027,active,warm,"aerial, crater, eruption, lava, volcano","active, aerial, erupting, lava_flow, volcanic","dramatic, intense, warm_lighting","lava, rock, smoke","#6b6866, #e0e0e0, #2a2b2a","aerial view of a volcanic crater with lava erupting out of the rock | a volcano erupts from the earth's surface | aerial view of a volcanic crater in nepal, new zealand | aerial view of the lava flow in the caldera of tepui volcano","An aerial perspective reveals an erupting volcanic crater, with vibrant orange lava spewing amidst the dark, rocky terrain."
00_0011_2013-12-28_003410_prores_scene_002,/Volumes/CORSAIR/SCENES/00_0011_2013-12-28_003410_prores_scene_002_hap.mov,12.68,29.97002997002997,720x480,42.091,58.874,dynamic,cool,"golden_retriever, ice, path, sniffing, snow, stairway, stairwell","cool_lighting, diffuse_lighting, dynamic","curious, serene, tranquil","fur, snow","#8fadca, #3d3f3d, #696f73",a golden retriever dog walking down the snowy path | a view of the stairs leading up to the stairwell | a golden retriever dog sniffing the snow | a stairway with snow and ice,"A golden retriever ambles along a snow-lined pathway, its focused movements revealing a trail as it interacts with the environment. Adjacent to the path, a stairway leading up to a stairwell is blanketed in snow, with remnants of ice hinting at slippery conditions. The golden retriever, in a separate moment, is engrossed in sniffing the freshly fallen snow, embodying the essence of curiosity and exploration. The atmosphere is serene yet invigorated by the dog's activity; the cool color palette under a diffuse, overcast light contributes to a tranquil and crisp visual experience."
IMG_3293_scene_001,/Volumes/CORSAIR/SCENES/IMG_3293_scene_001_hap.mov,206.7,59.91,1080x1920,28.178,1.257,active,warm,"cascade, river, water, waterfall","close_up, hd_video","dynamic, energetic",liquid,"#94918a, #6b6861, #bebcb8",close-up of a waterfall crashing down into the water | a close up view of the water rushing over the waterfall | hd video of a waterfall falling into the river | a close-up of the water in the river,"A cascade of water forcefully plunges into a river, the camera focused closely on the turbulent splash and flow."
IMG_4942_prores_scene_002,/Volumes/CORSAIR/SCENES/IMG_4942_prores_scene_002_hap.mov,10.88,29.97002997002997,720x1280,47.19,71.21,dynamic,warm,"bushes, frog, motion, nature, rock, serene, stream, trees, warm_lighting","blur, focal_point, lighting, soft_focus, warm_lighting","calmness, tranquility, welcoming","amphibian, vegetation, water","#3a3726, #dad9cf, #a19c89",a frog sits on the edge of the stream | a blurry image of bushes and trees | a small frog sits on top of the rock | frog on a rock - stock image | a blurred image of an object in motion,"In a tranquil natural setting, a frog is perched serenely on a rock at the edge of a gently flowing stream. The background is a soft-focus mix of green hues, indicating bushes and trees, which impart a sense of seclusion and organic texture to the scene. Within this lush environment, an indistinct object is in motion, suggesting the fleeting presence of wildlife or the rustling of vegetation. The warm color palette bathes the scene in a welcoming, golden light, with the interplay of light and shadow accentuating the contours and damp surface of the rock. The motion within the scene brings a dynamic energy, contrasting with the stillness of the frog, which remains the calming centerpiece."
00_0028_2013-12-28_010207_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0028_2013-12-28_010207_prores_scene_001_hap.mov,108.1,29.97002997002997,720x480,49.135,142.466,dynamic,cool,"bird, cold, ice, nature, snow","branches, close_up, icicles, perched, wintry_landscape","isolated, serene, tranquil","frosty, ice-covered, snow-covered","#969fab, #d3e9f6, #544e4d","a bird perched on the edge of ice | a close up view of the ice and snow covered branches | icicles hanging from a tree branch | ice, snow, sleet and snow","Amidst a wintry landscape, a solitary bird clings to the icy rim of a frozen expanse. Branches nearby, encapsulated in ice and snow, glisten in a close-up view that reveals the intricate patterns of frost. Icicles of various lengths dangle from another branch, capturing the frigid beauty of the setting. The scene is enveloped in a mixture of ice, snow, and sleet, with everything touched by the winter's frosty hand displaying a dynamic interplay of light and shadow as elements shift with a gentle breeze."
IMG_8911_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_8911_prores_scene_001_hap.mov,116.2,59.94,1280x720,23.49,56.135,active,cool,"bokeh, close_up, fish, light_reflections, swimming, water","cool_lighting, foreground_focus, macro, soft_focus, underwater","gentle, serene","aqua, light_particles, liquidity","#93adb4, #f3f2f3, #789ea7","a small fish swimming in the water | a close-up of bokeh lights in the sky - stock video footage | a close-up view of the water surface with bokeh reflections in the background | a close up of an object in the foreground | bokeh, light, reflections, refractions and rays","A small fish glides through water amidst cool-hued bokeh light reflections. The water's surface stirs gently with motion, as light dances and refracts softly above."
IMG_8907_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_8907_prores_scene_001_hap.mov,24.6,23.976023976023978,1920x1080,24.963,10.396,active,cool,"pool, reflections, ripples, water","close_up, hd_video, slow_motion","cool, peaceful, quiet","light, water","#75a0ac, #598390, #9ac6cd",a close up view of the water surface of an empty swimming pool | hd slow motion video of a swimming pool with reflections | a close-up of the blue water in the swimming pool,"Glimmering ripples travel across the serene surface of crystal clear, vivid blue pool water."
00_0034_2013-12-28_011755_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0034_2013-12-28_011755_prores_scene_001_hap.mov,69.11,29.97002997002997,720x480,30.861,147.847,dynamic,warm,"animal, animal_nest, ice, oak_tree, owl, perched, snow, tree_limbs, trunk","close_up, contrast, intricate, outlines, rugged_texture, sparkle, warm_lighting","alertness, serenity, warm_lighting","feathers, snow_ice, wood","#383026, #d3cbbd, #6f6456",a close-up of the limbs of an oak tree trunk | a small pile of snow and ice on the ground | a close-up of an animal's nest in the tree trunk | a close-up of an owl perched on the bark of tree trunk | a close-up of an animal in the snow,"The sturdy, aged limbs of an oak tree dominate the view, their rugged bark highlighted by soft, warm light. Below, a small cluster of snow and ice nestles on the ground, untouched and pristine, its sparkling crystals reflecting the surrounding warmth. Embedded in the tree's trunk, an artisanal nest is visible, cradled in the crook of the tree, the materials intricately woven. Sharing this arboreal home, an owl sits regally, its feathers a seamless part of the bark's texture, eyes watchful and alert. Nearby, an animal's presence is gently revealed by its outline in the soft snow, the warmth of the scene contrasting with the winter chill."
00_0020_2013-12-28_004805_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0020_2013-12-28_004805_prores_scene_001_hap.mov,53.51,29.97002997002997,720x480,35.987,46.974,dynamic,warm,"ecosystem, grass, ice, icicles, lichen, moss, rock, stream, tree_stump, water_flow","close_up, gentle, rugged, sparkling, understory, verdant","serene, tranquil, vibrant, warm_lighting","ice, stone, water, wood","#3e3c22, #dddcd1, #7d7c62",a small stream of water flowing through moss and grass | icicles on a rock stock video footage | a close-up of moss and lichen growing on the ground | moss and grasses on a rock | ice clings to a rock | moss and lichens on a rotting tree stump,"A gentle brook meanders through a verdant understory, its waters caressing soft mats of moss and tender grasses. Nature's jewelry, icicles, adorns a rugged rock beside the flow, sparkling under a tender warmth despite chill's touch. Nearby, a rich tapestry of moss and lichen clings intimately to the earth, an intricate close-up revealing the vibrant mini ecosystem. On a solitary rock, verdure thrives, amidst grasses that sway subtly, graced by frost's kiss. Water's chill solidifies on stone, manifesting as ice that grips tenaciously within this serene landscape. Life and decay find union upon an ancient tree stump, now host to a flourishing cover of moss and lichens, evidence of an everlasting cycle."
IMG_3294_scene_001,/Volumes/CORSAIR/SCENES/IMG_3294_scene_001_hap.mov,370.68,30.0,1080x1920,35.354,2.441,dynamic,neutral,"close_up, rapids, river, water_splashing, waterfall, waves","close_up, high_dynamic, nature, water",neutral,water,"#999990, #66665c, #ccccc5",close up view of a waterfall in the river | close up view of a river with rapids and waves | a close-up view of the water splashing into the river,"Water forcefully cascades down, forming a waterfall with frothy white currents, amidst a river with rapid waves, and droplets visibly splashing back into the river."
2015-04-30 11.55.54_prores_scene_002,/Volumes/CORSAIR/SCENES/2015-04-30 11.55.54_prores_scene_002_hap.mov,5.97,30.0,128x384,8.354,31.742,moderate,cool,"face, man, colorful","clear_visibility, motion","calm, cool, serene","light_diffusion, water_texture","#0ce8eb, #16c84f, #202f8b",a fish swims in the water,"A solitary fish glides fluidly through the clear water, its fins undulating with purposeful yet serene movements."
2014-07-23 20.52.10_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-07-23 20.52.10_prores_scene_001_hap.mov,15.1,29.97002997002997,1920x1080,27.109,314.247,active,cool,"centered_composition, clouds, field, motion, plane, sky, solitude, tree","aerial_motion, horizontal_line, natural_elements, overcast_lighting, static_vs_dynamic, symmetry","cool_lighting, isolation, serenity","cloud_water_vapor, metal, organic, wood","#8389ca, #2e323c, #e3e7fd",a lone tree in the sky | a tree in the middle of the field | a plane flying in the sky | a lone tree in the middle of the frame | a cloudy sky with clouds in the sky,"A solitary tree stands erect in the center of an expansive field, its branches swaying slightly. Above, a plane glides across a cool, overcast sky, leaving a faint trail in its wake. The clouds are scattered, providing a dynamic backdrop to the stillness of the tree. The scene is marked by a degree of motion from the plane's travel and the rustling tree, contrasting with the otherwise serene landscape. The lighting is diffuse, with the clouds muting the brilliance of natural light."
Untitled7_prores_scene_004,/Volumes/CORSAIR/SCENES/Untitled7_prores_scene_004_hap.mov,76.91,29.97002997002997,654x480,46.926,231.725,dynamic,cool,"bird, branch, nature, oak_tree, perched","close_up, depth_of_field, perceptual_motion","curiosity, serenity, tranquility","bark, feathers, foliage","#484c48, #90999f, #d4e7f2",a bird perched on the branch | a close up of an animal's face | a bird perched on the limb of an oak tree,"A bird clutches a branch firmly, tilting its head curiously, feathers ruffled by a gentle breeze. Its eyes glisten as the cool, diffused light gives the scene a tranquil ambiance."
pre-ascent-waves_scene_003,/Volumes/CORSAIR/SCENES/pre-ascent-waves_scene_003_hap.mov,24.22,29.97002997002997,1920x1080,54.091,40.261,dynamic,cool,"aerial, ocean, rocky_shore, waves","elevated_perspective, motion, wide_shot","cool, intense, serene","natural_light, rock, water","#182425, #6c7073, #c5c1c3",a view of the ocean from above - sea wave crashing into the rocky shore | a view of the ocean from the sky -  | aerial view of the sea - ocean wave motion stock video footage,Elevated view of vast ocean as waves rhythmically collide with a rugged coastline under overcast lighting.
MVI_0452_prores_scene_002,/Volumes/CORSAIR/SCENES/MVI_0452_prores_scene_002_hap.mov,5.13,29.96,1280x720,29.856,288.337,active,cool,"lake, mountains, nature, park, rocks, shore","landscape, panorama, rocky_terrain, waterscape","majestic, serene, tranquil","natural_light, stone, water","#535e67, #bfcbd6, #8193a3","a view of the grand teton national park in montana, canada | a body of water | a rocky shore with rocks and boulders",Grand Teton National Park displays cool-hued mountains looming over a placid lake with a jagged rocky shore.
Untitled8 copy_prores_scene_010,/Volumes/CORSAIR/SCENES/Untitled8 copy_prores_scene_010_hap.mov,6.29,29.97002997002997,704x480,61.725,244.985,dynamic,cool,"forest, monochrome, plane, sky, trees","background, contrast, foreground, high_angle, monochrome","nostalgic, subdued, tranquil","digital, photography","#3f3e40, #e4e3e7, #88848b",a plane flying over trees | a black and white image of trees in the forest | a black and white image of an airplane flying in the sky | a tree with leaves and branches in the foreground,"A grayscale scene depicting a plane in the upper frame flying over dense forest canopy below, with a single detailed tree in the foreground standing out."
IMG_6160_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_6160_prores_scene_001_hap.mov,7.4,30.0,1920x1080,38.618,57.616,dynamic,warm,"buck, deer, fawn, nature, woods","depth_of_field, natural_light, organic_shapes, soft_shadows","serenity, vigilance, warm_lighting","fur, leaves, woodland","#275a2b, #64a766, #cbb799",a deer buck and fawn in the woods | a mother deer and her young fawn in the woods,"In the woods, a deer buck stands with a fawn nearby. Their movements suggest dynamism, as they may be grazing or alert. The woods have a warm color palette, indicating it's likely a sunny day."
disco ball_prores_scene_001,/Volumes/CORSAIR/SCENES/disco ball_prores_scene_001_hap.mov,10.4,30.0,640x1136,8.233,22.741,moderate,cool,"background_lights, cool_lighting, disco_ball, low_light, object, upward_glow","color_contrast, cool_lighting, motion, shadowed_areas, soft_lighting","festive, lively, serene","glass, metal, shiny_surface","#160c9e, #07044a, #3f18f6",a blue light shining on an object in the dark | a blue disco ball with blue lights in the background | a blue light is coming from the bottom of the image,"An object is bathed in a gentle stream of blue light against a dark backdrop, while a blue disco ball casts an array of small blue lights throughout the background, creating a dynamic and slightly festive atmosphere. A subtle upward blue glow suggests a light source located at the bottom of the frame, contributing to the scene's serene yet lively visual rhythm."
