video_id,file_path,duration,frame_rate,resolution,motion_score,motion_variance,motion_tag,mood_tag,semantic_tags,formal_tags,emotional_tags,material_tags,dominant_colors,semantic_caption,ai_description
IMG_3532_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_3532_prores_scene_001_hap.mov,14.8,29.97002997002997,1920x1080,30.658,45.624,dynamic,warm,"decomposition, forest, fungi, oak_tree, rotting_logs","beams_of_sunlight, dappled_light, shelf-like, sway, umbrella-shaped","cozy, gentle, soft, warm_lighting","bark, decaying_wood, mushroom","#342d2c, #786961, #c4b196",a fungus grows on rotting logs in the forest | a fungus growing on the bark of an oak tree,"A variety of fungi with a mix of warm colors such as yellow, orange, and brown hues, sprouting from the crevices and decomposing fibres of rotting logs resting on the forest floor. Some are umbrella-shaped while others resemble shelves clinging onto the bark of a nearby sturdy oak tree. There's a subtle yet dynamic motion as the fungi slightly sway with the gentle forest breeze. The lighting is soft and dappled, with beams of sunlight piercing through the canopy above, lending a cozy and warm ambiance to the scene."
Planar Pavillions_prores_scene_001,/Volumes/CORSAIR/SCENES/Planar Pavillions_prores_scene_001_hap.mov,13.71,59.94,1920x1080,33.33,1.128,dynamic,warm,"aerial, california_desert, desert_field, deserted_area, grasses, trees","high-angle_shot, landscape","isolation, serenity","sand, vegetation","#bc9261, #573a24, #996f45","an aerial view of the california desert | san francisco, california, united states | an aerial view of a desert field with trees and grasses | a deserted area in the middle of the image | a deserted field with trees and grasses",A high-angle shot captures the warm hues of a deserted Californian desert area with scattered trees and grasses swaying gently in the breeze.
MVI_0420_prores_scene_002,/Volumes/CORSAIR/SCENES/MVI_0420_prores_scene_002_hap.mov,8.68,29.97002997002997,1280x720,30.975,0.513,dynamic,cool,"airplane_window, lake, trees, view","aerial, landscape, natural_light, reflections","coolness, serenity","glass, vegetation, water","#4877a9, #4e543c, #74a8d3",a view of the lake from the window of an airplane | a view of trees and trees from the window of an airplane | a view of the lake in the background,"Through an airplane window, a vast lake with a shimmering surface sprawls below. Clustered trees fringe the water, contrasting with the lake's cool hues. Light diffuses softly overhead."
64175173382__33ADC394-2A16-4A0B-8A61-25193994F498_prores_scene_001,/Volumes/CORSAIR/SCENES/64175173382__33ADC394-2A16-4A0B-8A61-25193994F498_prores_scene_001_hap.mov,1.95,22.63,654x872,27.889,0.0,active,neutral,"grass, hills, landscape, nature, trees, water","canopy, ripple, river, soft_lighting, stream, sway","balanced, serene, tranquil","earth, foliage, vegetation, water","#82896a, #495629, #bdc2c2","a river or stream with trees on either side | a river or stream with trees and grassy hillsides | a river, creek, stream, lake or stream","A serene waterway carved naturally through the land, flanked by lush trees forming canopies over its banks. The gentle flow of the stream or river creates a ripple on the surface, with the murmur of moving water as the main auditory element. On either side of the river, the landscape steadily ascends into grassy hills adorned with patches of various green hues from different types of vegetation. The overall motion is tranquil, with ripples and the subtle sway of leaves and grass in a light breeze. The emotional tone is one of calm and balance, neither melancholic nor overly vibrant. Ambient lighting suggests either an overcast sky or soft sunlight filtered through the trees."
Untitled8_prores_scene_010,/Volumes/CORSAIR/SCENES/Untitled8_prores_scene_010_hap.mov,10.95,29.87,654x480,68.477,236.039,dynamic,neutral,"bird, light, oak, reflection, sky, sunbeam, tree","backlit, natural_light, outdoors","peaceful, serene","feathers, leaves, wood","#eceeeb, #2e332e, #7d807a",rays of light shining through a tree | a bird perched on the branches of an oak tree | a sunbeam reflected in the sky,"Streaming sunbeams pierce through the foliage of an oak, where a bird nestles on a branch, with sunlight reflecting in the sky above."
IMG_3295_scene_001,/Volumes/CORSAIR/SCENES/IMG_3295_scene_001_hap.mov,168.02,59.91,1080x1920,28.837,17.314,active,warm,"fish, ocean, sand_dune, sea, shore, waves","close_up, natural_light, outdoor, water_movement","serene, warm_lighting","foam, sand, water","#aeacae, #473f31, #7c7671","a fish swims in the water -  | a close up view of the ocean waves crashing against the shore | sand dune in the sea - stock photo,  image","A fish glides through water, nearby, ocean waves crash onto the shore, and a sand dune rests in the sea under a warm light."
2014-10-19 18.21.23_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-10-19 18.21.23_prores_scene_001_hap.mov,8.11,120.0,1280x720,17.592,43.547,active,neutral,"forest, grasses, light, motion, nature, row, trees","light_conditions, linear, movement, spatial_layout",neutral,"grass, leaves, wood","#43433c, #9b8c78, #f0f2f4",a row of trees in the forest | a forest of trees and grasses,"A linear arrangement of trees intermingles within a wider expanse of a lush forest. The underbrush is speckled with various species of grasses. Movements in the scene could be the gentle sway of tree branches and the subtle oscillation of grass blades, indicating a presence of a light breeze. The emotional tone is neutral, neither overly calming nor stimulating. Ambient light filters through the tree canopy, creating a balance of light and shadows across the forest floor."
00_0022_2013-12-28_005447_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0022_2013-12-28_005447_prores_scene_001_hap.mov,10.21,29.97002997002997,720x480,39.356,245.438,dynamic,neutral,"cliff, ice, icicles, lake, river, snow, winter","contrast, dynamic, neutral_colors, soft_lighting",latent,"ice, rock, snow","#8d9696, #4e524b, #e9f3f2","snow and ice on a frozen river | ice falls down the side of a rock cliff - icicles stock videos and  footage | ice, snow, sleet and snow | ice falls from a cliff into the river | ice, snow, sleet and snow on a frozen lake in winter","A frozen river stretches through the scene, its surface covered with snow and ice, capturing the latent stillness of a winter landscape. Alongside the river, a rock cliff stands draped in cascading ice formations, with icicles punctuating its rugged face. Periodically, chunks of ice break free, tumbling down the cliff with a subdued crash and splashing into the river below, sending ripples across the otherwise motionless water. The lake nearby shares the river's frozen state, displaying a blanket of snow punctuated by patches of sleet. The dynamic activity of the falling ice contrasts with the static nature of the frozen surroundings. The overall color mood is neutral, with the whites and grays of the winter palette dominating. The sunlight is soft and diffused, possibly due to the overcast sky, which casts a uniform light across the cold landscape."
Drone flyover of fog filled valleys in the Southern Tier of WNY_prores_scene_001,/Volumes/CORSAIR/SCENES/Drone flyover of fog filled valleys in the Southern Tier of WNY_prores_scene_001_hap.mov,196.63,29.97002997002997,1280x720,20.667,81.433,active,cool,"aerial, diffused_light, forest, mountains, valleys","aerial_perspective, cool_palette, diffuse_lighting, landscape, rolling_motion","mystery, serenity, tranquility","mist, natural_light, trees","#2c2f31, #dddbdb, #898c93",aerial view of a forest covered with fog | a view of the mountains and valleys from above,"An expansive forest blankets the undulating terrain, its vastness only broken by swirls of creeping fog that gently roll over the tree canopy. The fog lends a dreamlike quality to the scene, mingling with the verdant greens of the forest to create a cool-toned mosaic. From this elevated perspective, the mountainous landscape reveals itself, with valleys softly disappearing into the mist. The motion of the fog suggests a serene dynamism as it hovers and flows above the forest, suggesting the presence of subtle winds. The lighting is soft and diffuse, likely indicative of either early morning or late afternoon, casting a tranquil and mysterious ambiance over the entire vista."
00_0031_2013-12-28_011001_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0031_2013-12-28_011001_prores_scene_001_hap.mov,54.59,29.97002997002997,720x480,5.056,3.004,moderate,warm,"bird, close_up, foreground, ground, ice, mud, object, perched, rocks, texture","close_up, mixed_textures, motion, natural_light, perceptual_constrast, sharp_focus, warm_lighting","attentive, gentle, tranquil, warm_lighting","feathers, ice, mud, rock","#7a7470, #c0bebe, #575048",a bird perched on the ground | a close-up of ice on rocks | a bird perched on the edge of mud | a close-up of an object in the foreground,"In the foreground, a bird stands grounded, its feathers ruffled by the moderate breeze. Adjacent, the scene transitions to a contrasting texture of ice on rocks, with the translucence catching warm light that infuses the frame with a gentle glow. Nearby, another bird remains poised at the muddy brink, tentative yet attentive. In close proximity, an object is prominently featured in sharp focus, demanding the viewer's immediate attention amidst the softer background. The lighting casts a warm hue across the scene, highlighting the variations in texture from the softness of feathers, the rigidity of ice, and the malleability of mud."
00_0017_2013-12-28_004204_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0017_2013-12-28_004204_prores_scene_001_hap.mov,103.61,29.97002997002997,720x480,29.226,519.892,active,neutral,"forest, icicles, natural_light, nature, rock, snow, trees","composition, lighting, movement, refraction, shadows, translucence","peaceful, quiet, serene","ice, light, snow, stone, water, wood","#d3deda, #0e0f0d, #82857a",icicles hanging from a rock | sun shining through trees in a forest,"A jagged array of transparent icicles dangle precariously from a gray, stone outcropping. Sunlight filters softly through dense forest canopy overhead, casting dappled patterns of light and shadow onto the snow-dusted forest floor. The delicate motion of the icicles is implied, their tips occasionally catching and refracting the sunlight as they slowly melt. The overall color scheme is neutral, defined by the natural hues of the stone, the subtle green of the pine needles, and the soft whites of the snow and icicles. The emotional tone is one of serene, undisturbed nature, while the lighting suggests a clear day with the sun positioned high enough to penetrate the forest's expanse."
IMG_0333,/Volumes/CORSAIR/SCENES/IMG_0333_hap.mov,1.7,22.31,960x720,9.103,0.0,moderate,cool,"fire_pit, flames, woods","cool_color_mood, motion","calm, serene","fire, smoke, wood","#252d34, #f1f8f9, #926a83",a fire pit with flames in the background | a fire pit in the middle of the woods,A fire pit with crackling flames sits in a wooded area. The flickering fire provides a cool-toned yet warm illumination against the evening woods.
GP010503_prores_scene_001,/Volumes/CORSAIR/SCENES/GP010503_prores_scene_001_hap.mov,392.8,23.976023976023978,3840x2160,11.941,14.288,moderate,warm,"central_focus, dusk, fire_pit, flames, garden","background, evening_light, foreground, motion","invigorating, tranquility, warm_lighting","fire, natural_light, smoke","#444233, #b6bfcc, #9a7452",a fire pit with flames in the background | a fire burns in the garden | a view of the fire in the garden at dusk | a fire burns in the middle of the image,"In the scene, a fire pit with dancing flames is prominently situated in a garden setting. The fire's dynamic, moderate motion is the focal point, surrounded by the softening light of dusk that enhances the overall warm color mood. The background is less defined due to the gathering evening gloom."
00_0023_2013-12-28_005751_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0023_2013-12-28_005751_prores_scene_001_hap.mov,33.71,29.97002997002997,720x480,26.659,22.832,active,cool,"cold, ice, macro_photography, snow, tree_branch","close_up, contrast, pattern, soft_lighting, texture","crisp, serene, tranquil","ice, snow, wood","#3d4149, #8ea6c0, #70849a","a close-up view of ice crystals in the snow | close-up of a tree branch with snow and ice on it | ice crystals - stock photo,  image | a close-up of snow and ice on the ground | ice crystals and snowflakes on a white background","The scene captures a series of macroscopic images showcasing various forms of ice. The center focuses on a sharp, intricate cluster of ice crystals glistening with complex patterns akin to fine lacework. To the left, a tree branch emerges, partially cloaked in a delicate layer of snow and ice, creating a contrast between the organic lines of the wood and the geometric frost. The background is a soft blur of white, hinting at a snowy environment without drawing attention away from the ice details. The motion perceived appears to be the gentle formation and sublimation of the crystals, although the scene is static. The color mood conveys a cool ambiance with blue and white hues prevalent, suggesting a cold temperature. The lighting is diffused and soft, enhancing the visibility of the delicate ice structures without causing harsh reflections."
IMG_8909,/Volumes/CORSAIR/SCENES/IMG_8909_hap.mov,18.44,23.976023976023978,1920x1080,13.817,12.233,moderate,cool,"bokeh, cool_lighting, light_play, night_sky, reflection, water","close_up, composition, contrast, reflection","calm, peaceful, serene","light, sky, water","#93a8b0, #fbfafa, #cbcfd2","a close-up image of bokeh lights in the sky | bokeh light reflections in the water | a close-up of the bokeh in the foreground | bokeh, lighting, and composition of the image | bokeh, light and shadows","Distinguishable bokeh lights scatter across the night sky with subtle motion, reflected crisply in the tranquil water below. The bokeh's hue and the scene's overall cool color mood impart a serene atmosphere, while the interplay of light and shadow enhances the visual depth."
00_0026_2013-12-28_010034_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0026_2013-12-28_010034_prores_scene_001_hap.mov,41.71,29.97002997002997,720x480,5.482,8.508,moderate,cool,"branch, cold, icicles, nature, tree, winter","bluish_hue, diffuse_light, hanging, swaying, tapering, transparent","chill, quiet, static","ice, sky, wood","#20201c, #72808c, #3e4244",icicles hanging from a tree branch,"Transparent icicles dangle from the semi-bare limbs of a dormant tree, their cylindrical shapes tapering to fine points. The overcast sky casts a diffuse light that imparts a chill, bluish hue to the scene, emphasizing the cold temperature. As a gentle breeze stirs, the icicles sway slightly, their motion moderate but perceptible. The surrounding atmosphere feels still and quiet."
Planar Pavillions_prores_scene_006,/Volumes/CORSAIR/SCENES/Planar Pavillions_prores_scene_006_hap.mov,7.45,59.93,1920x1080,31.636,8.085,dynamic,warm,"aerial, california, desert, drone, mountains","landscape, natural_light, open_space, vastness","serenity, solitude, tranquility","rock, sand, sky","#5f412a, #748d9f, #a2784f",a drone flies over the desert in california | an aerial view of a deserted area in the middle of the desert | a desert landscape with mountains in the background,"Drone glides over a vast Californian desert, capturing a barren expanse with rolling sandy terrain. Rugged mountains rise in the distance under a warm, luminous sky."
GOPR0216_prores_scene_001,/Volumes/CORSAIR/SCENES/GOPR0216_prores_scene_001_hap.mov,1.79,59.94,1920x1080,17.874,0.0,active,warm,"grass, leisure, movement, natural_light, park, trees","background, shadows, spatial_layout, warm_lighting","bustling, vibrant, vitality, warm_lighting","foliage, natural_light","#424618, #dddfd2, #999852",a park with trees and grass in the background,"A vibrant park bustling with life, dotted with verdant trees and a lush carpet of grass stretching throughout. The scene brims with dynamic movement, perhaps from children playing or people strolling leisurely across the park. The warm color mood suggests the scene is bathed in the golden hues of either early morning or late afternoon sunlight, casting soft shadows and enriching the vitality of the surroundings."
00_0014_2013-12-28_003909_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0014_2013-12-28_003909_prores_scene_001_hap.mov,17.52,29.97002997002997,720x480,42.183,52.908,dynamic,warm,"beams, forest, light, rays, shadow, sun, tree","dynamic, gentle, rhythmic, rustling, swaying","serene, tranquil, warm_lighting, welcoming","leaves, natural_light, wood","#25241b, #f5edde, #80715f",the sun shining through a tree | rays of light shining through trees,"A tranquil forest scene where the sun filters through the lush canopy of a tree, casting golden beams of light in multiple directions. The branches sway gently, creating a rhythmic dance of light and shadow on the ground below. The leaves rustle softly, adding to the dynamic movement within the space. Light filters down in warm hues, contributing to the serene and welcoming emotional tone of the scene."
00_0010_2013-12-28_002935_prores_scene_006,/Volumes/CORSAIR/SCENES/00_0010_2013-12-28_002935_prores_scene_006_hap.mov,10.68,29.97002997002997,720x480,52.963,436.184,dynamic,neutral,"bare_branches, forest, leaves, natural_light, trees, woods","arboreal, luminous, natural_light, shadow_play, sylvan","calming, peaceful, serene","bark, foliage, light, wood","#858886, #f3f6f6, #414741",a forest with trees and trees in the background | a tree in the woods with bare branches and leaves | the sun shines through the trees in a forest,"A serene forest setting where sunlight filters through the dense canopy of trees. In the woods, a distinct tree stands with its bare branches amidst others with leaves. The light dapples the forest floor, creating a dance of light and shadow. The emotional tone is peaceful and calming. The sunlight provides natural illumination, casting subtle hues across the scene."
MVI_0725_prores_scene_001,/Volumes/CORSAIR/SCENES/MVI_0725_prores_scene_001_hap.mov,48.31,29.97002997002997,1280x720,11.651,1.437,moderate,cool,"fish, swimming, water","motion, spatial_layout","cool, serene","natural_light, underwater_lighting","#8a8f8f, #797e86, #99a09c",a small fish swims in the water,"A solitary small fish glides through water, exhibiting a fluid, moderate pace."
MVI_0292_prores_scene_001,/Volumes/CORSAIR/SCENES/MVI_0292_prores_scene_001_hap.mov,11.01,29.97002997002997,320x240,33.808,18.199,dynamic,cool,"airplane_window, blue_sky, colorado, mountains, nevada, saguaro_national_park, white_clouds","dynamic, high_angle, natural_light","expansive, tranquil","air, glass, stone","#a2cddd, #777b6e, #4a5a49",blue sky with white clouds in the sky | a view from the window of an airplane as it passes over the mountains of nevada | a mountain range in the state of colorada | saguaro national park in colorado,"View from airplane window revealing mountains of Nevada with blue sky and clouds above, transitioning to Colorado range and Saguaro National Park."
IMG_8909_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_8909_prores_scene_001_hap.mov,18.5,23.976023976023978,1920x1080,13.941,10.868,moderate,cool,"bokeh, close_up, light, reflection, water","background_blur, foreground_focus, light_patterns, reflective_surface","calm, cool, serene","light, water","#f8f8f8, #8fa7ae, #c6cdce","a close-up of the reflections of light on water | bokeh light reflections in the water | a close-up of an object in the foreground | bokeh, light, and shadows","Close-up of water surface with soft bokeh light reflections. An object slightly blurred in the foreground. Calm water ripples causing moderate perceptual motion, imbued with a cool color mood."
2014-11-08 16.35.23_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-11-08 16.35.23_prores_scene_001_hap.mov,2.52,29.97002997002997,1080x1920,3.967,0.0,still,warm,"gradient, horizon, reflection, reflections, sea, sunrise","balance, gentle_rise, static, transition","serene, tranquil, warm_lighting","natural_light, sky, water","#ceb68f, #222120, #756a5a",a sun rising over the sea | a sunrise or sunset over the sea,"The scene displays the sun at the crest of a gentle rise, seemingly balanced delicately on the horizon where the sea meets the sky. The water reflects the sunlight, causing the sea to shimmer with a palette of oranges, reds, and yellows. The sky is painted with gradients of the same warm colors, transitioning softly into the coolness of the distant heavens. There is no discernible movement, implying a tranquil and serene moment. Lighting conditions hint at the early hours of the day, with the sun providing a soft, diffused light as it rises."
4_prores_scene_001,/Volumes/CORSAIR/SCENES/4_prores_scene_001_hap.mov,7.4,30.0,2160x3840,20.216,174.782,active,cool,"airplane_window, clouds, serene, sky, view","cool_lighting, drifting_motion, expansive, soft_lighting, steady_glide","peaceful, soothing","air, cloud, glass, metal","#aabac2, #373948, #888b8f",a view from the window of an airplane,"A serene expanse of the sky viewed through an airplane window presents scattered clouds drifting slowly across the azure canvas. The gentle motion of the clouds contrasts with the smooth, steady glide of the plane, offering a silent spectacle to the observer. The cool color mood is established by the dominance of the sky's blues and the whites of the meandering clouds, with occasional patches of earth tones from the ground far below. Subdued sunlight filters through, casting a soft, natural light across the scene, contributing to the calming atmosphere."
00_0015_2013-12-28_003949_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0015_2013-12-28_003949_prores_scene_001_hap.mov,4.31,29.97002997002997,720x480,9.612,0.0,moderate,cool,"dusk, monochrome, sledding, snow_path, tree, trees_in_woods, winter_activity, woods","contrast, low_light, monochrome, motion, snow","coolness, dynamic, serenity, tranquility","bare_trees, ice, snow, soft_lighting, wood","#0b0d0c, #242b31, #545b63",sledding down a snowy path | a tree in the woods at dusk | a black and white image of trees in the woods,"The scene presents a dynamic winter activity as an individual is sledding down a gently curving snowy path bordered by soft-edged banks of snow. To one side, tucked amidst bare, frost-adorned trees, a solitary tree stands slightly more prominent as the sky, tinged with the subtle purples and blues of dusk, crowns the forested backdrop. The dwindling natural light casts soft shadows, creating a serene yet chilly atmosphere. A separate depiction offers a monochrome perspective of the woods, where the intricate network of tree branches form stark contrasts against the white snow, evoking a timeless and tranquil stillness."
C0027_prores_scene_001,/Volumes/CORSAIR/SCENES/C0027_prores_scene_001_hap.mov,9.84,23.976023976023978,1920x1080,3.021,0.924,still,cool,"empty_room, illuminated, light_sculpture, low_light, monochrome, no_people","contrast, minimalist, shadows, soft_lighting, still_life, symmetrical","calm, cool_lighting, serene, solitude, static","dark, light_sources","#212122, #080508, #afbfb2",a black and white image of an empty room with lights on | an image of a light sculpture in the dark,"The image portrays an austere room devoid of furnishings or occupants. The walls are bare, and the room's only features are the palpable textures of the surface materials and the punctuating presence of lights that are currently illuminated, casting an even glow across the space. The second image captures the essence of a light sculpture against the opaque shroud of darkness, visible as a complex intertwining of illuminated lines and shapes that are seemingly suspended in the void. The absence of movement suggests a moment frozen in time."
00_0037_2013-12-28_012432_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0037_2013-12-28_012432_prores_scene_001_hap.mov,22.61,29.97002997002997,720x480,10.797,67.709,moderate,warm,"forest, hill, landscape, snow, snowfall, trees, winter, woods","background, clusters, earth, slope, snow_cover","cozy, inviting, serene, tranquil, undisturbed","organic, snow, wood","#d7d0c5, #847f76, #fcfbf9",a snow covered hill with trees in the background | a snowy day in the woods | a snow covered forest with trees and trees | a winter scene with snowy trees and snow on the ground,"A picturesque landscape dominated by a gently sloping hill blanketed in pristine snow, with clusters of trees standing at intervals in the background. The woods exude a serene and undisturbed quality, suggesting that it is indeed a snowy day. The forest appears dense, with the trees closely packed, their branches heavy with layers of snow. In the foreground, the snow-covered ground adds to the winter scene's tranquility. While the overall motion is moderate, hints of movement may come from a soft snowfall or branches swaying gently in the breeze. The lighting casts a warm glow despite the cold surroundings, likely from the angle of the sun or the reflection of light on the snow, creating a visually inviting and cozy atmosphere."
MVI_0580_prores_scene_001,/Volumes/CORSAIR/SCENES/MVI_0580_prores_scene_001_hap.mov,26.3,29.97002997002997,1280x720,16.301,8.68,active,cool,"eruption, geyser, hot_springs, iceland, volcano","crater, motion, steam, video_footage, water","dramatic, forceful, natural_wonder","geothermal, rock, vapor","#aeaeae, #5d6367, #84888a",a geyst hot springs in iceland stock video footage | lava erupts from a geyst - video  | a geyser with steam rising from the water | geyser erupting from a volcanic crater,"Video depicts a geyser in Iceland, with steam and water erupting vigorously from a volcanic crater."
IMG_0332_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_0332_prores_scene_001_hap.mov,3.1,21.33,872x652,15.338,0.0,active,cool,"dusk, fire_pit, flames, garden, landscape, plants, twilight","central_focus, contrast, lighting, movement, outlines","contrast, dynamic, restful","fire, smoke, vegetation, wood","#74a1db, #151922, #bb3438",a fire in the garden at dusk | a fire pit in the middle of the image,"The garden is shrouded in twilight, with the central focus on a fire pit where flames dance and flicker vigorously against the encroaching night. The sky shows remnants of daylight with cool hues of indigo and mauve blending into the shadowy landscape. The garden itself is barely visible, with the outlines of plants soft and indistinct in the dim light. The fire's crackling movement provides a stark contrast to the stillness of the dusk, creating an interplay between the restful setting and the dynamic fire."
00_0021_2013-12-28_005311_prores_scene_001,/Volumes/CORSAIR/SCENES/00_0021_2013-12-28_005311_prores_scene_001_hap.mov,51.71,29.97002997002997,720x480,40.63,51.697,dynamic,cool,"ice, icicles, rock_wall, tree, water_droplets","bare_branches, elongated_shapes, glittering, transparency","serenity, tranquility","light, rock, water, wood","#b7cad8, #272723, #818e99",icicles hanging from a rock wall | icicles hanging from a tree branch,"An array of slender, transparent icicles dangle delicately from the rugged underside of a rock wall, catching the light in a cool, glittering display. Adjacent to this, icicles of varying lengths hang from the bare, wooden fingers of a tree branch, seemingly frozen in a still dance. The scene is dynamic as droplets of water intermittently fall from the tips of the icicles, suggesting a subtle, almost imperceptible swaying motion. The overall color mood is cool, dominated by the icy blues and whites of the icicles against the muted backdrop. The emotional tone is serene and tranquil, underscored by the quietude of the scene. Subdued lighting likely from an overcast sky enhances the cold, crisp ambiance."
GP040496_prores_scene_001,/Volumes/CORSAIR/SCENES/GP040496_prores_scene_001_hap.mov,483.5,23.976023976023978,3840x2160,2.935,0.067,still,cool,"cool, grass, landscape, monochrome, park, serenity, soft_lighting, solitude, trees","absence_of_people, expanse, overcast_shadows, scattered, soft_shadows, static, uncrowded","calm, peaceful, serenity, solitude, static","grass, monochrome, natural_elements, trees","#7993ae, #494c46, #b5c6d2",a field of grass with trees and grass | a city park with trees and grass | a black and white image of an empty field | a black and white image of an empty field with trees and grasses | a black and white image of an empty parking lot,"An uncrowded, monochrome landscape showcasing an expanse of grass possibly in a serene park-like setting with scattered trees. The absence of people or significant objects lends a feeling of solitude. The image is still, indicating no apparent movement, and displays a cool color mood, with overcast or diffused lighting creating soft shadows."
IMG_3299_scene_001,/Volumes/CORSAIR/SCENES/IMG_3299_scene_001_hap.mov,9.8,30.0,2160x3840,41.598,39.86,dynamic,cool,"forest, natural_light, snow, trees, winter","dappled_light, shadows, woodland","coolness, serenity, tranquility","light, snow, wood","#777f8c, #313744, #c0c7d2",the sun shines through trees in a snowy forest | a tree in the woods with snow on the ground,"Weak sunlight filters through the sparse canopy of a snow-laden forest, casting a dappled pattern on the white blanket below. Sunbeams dance as they pierce the cool air, imbuing the scene with a serene yet vibrant energy."
MVI_0546_prores_scene_001,/Volumes/CORSAIR/SCENES/MVI_0546_prores_scene_001_hap.mov,91.33,29.97002997002997,1280x720,33.919,44.93,dynamic,cool,"bison, grizzly_bear, montana, nature, nevada, wildlife, yellow_river, yellowstone","animal, landscape, park, river, snow","majestic, serene, wild","fur, grass, snow, water","#686d5d, #a1abad, #f1f5f6","a group of bisons grazing in the snow | yellow river in yellowstone national park, nevada, united states | a grizzly bear standing on the side of the river in yellowstone national park | a bison grazes in the grass | a view of the yellowstone river in the national park in montana, united states | a lone grizzly bear standing on the banks of yosemite river","Bisons graze in snow-curled fields, a grizzly surveys the Yellow River in Nevada, and the Yellowstone flows tranquilly in Montana, flanked by another bear."
